ID,ICAO,TYPE,AIRPORT_NAME,LAT,LNG,CONTINENT_CODE,CONTINENT,COUNTRY_CODE,COUNTRY,CITY,IATA
4650,03N,small_airport,우티리크 공항,11.222219,169.851429,OC,오세아니아,MH,마셜 제도,Utirik Island,UTK
7063,0AK,small_airport,파일럿 스테이션 공항,61.934601,-162.899994,NA,북아메리카,US,미국,Pilot Station,PQS
7977,16A,small_airport,누나피추크 공항,60.905591,-162.440454,NA,북아메리카,US,미국,Nunapitchuk,NUP
8159,19P,seaplane_base,포트 프로텍션 공항,56.3288002,-133.6100006,NA,북아메리카,US,미국,Port Protection,PPV
10309,38WA,small_airport,Blakely Island Airport,48.578999,-122.825996,NA,북아메리카,US,미국,Blakely Island,BYW
11318,4A2,small_airport,아트마우트락 공항,60.866699,-162.272996,NA,북아메리카,US,미국,Atmautluak,ATT
11487,4K5,small_airport,우진키에 해상 비행기장,57.942094,-152.464314,NA,북아메리카,US,미국,Ouzinkie,KOZ
11820,4Z7,seaplane_base,하이더 해면 기지,55.903324,-130.009975,NA,북아메리카,US,미국,Hyder,WHD
12243,5A8,medium_airport,알레크나기크 공항,59.2826004,-158.6179962,NA,북아메리카,US,미국,Aleknagik,WKK
12429,5KE,seaplane_base,Ketchikan Harbor Seaplane Base,55.349899,-131.677002,NA,북아메리카,US,미국,Ketchikan,WFB
13405,6N5,heliport,East 34th Street Heliport,40.74259949,-73.9720993,NA,북아메리카,US,미국,New York,TSS
13407,6N7,seaplane_base,New York Skyports Inc Seaplane Base,40.735061,-73.972814,NA,북아메리카,US,미국,New York,NYS
14173,7KA,small_airport,타티틀렉 공항,60.871449,-146.690297,NA,북아메리카,US,미국,Tatitlek,TEK
15640,9A3,small_airport,휴스톤 카운티 공항,61.579102,-159.216003,NA,북아메리카,US,미국,Chuathbaluk,CHU
16069,9Z8,small_airport,레벨록 공항,59.12606,-156.860906,NA,북아메리카,US,미국,Levelock,KLL
16089,A79,small_airport,칙닉 레이크 공항,56.25500107,-158.7749939,NA,북아메리카,US,미국,Chignik Lake,KCQ
301649,AGAF,small_airport,아푸타라 공항,-9.191388889,160.9486111,OC,오세아니아,SB,솔로몬 제도,Bila,AFT
35172,AGAT,small_airport,우루 하버 공항,-8.87333,161.011002,OC,오세아니아,SB,솔로몬 제도,Atoifi,ATD
30634,AGGA,small_airport,과우나루우 공항,-8.70257,160.682007,OC,오세아니아,SB,솔로몬 제도,Auki,AKS
302047,AGGB,small_airport,벨로나 아누아 공항,-11.30222222,159.7983333,OC,오세아니아,SB,솔로몬 제도,Anua,BNY
302291,AGGC,small_airport,쵸설베이 공항,-6.711944,156.396111,OC,오세아니아,SB,솔로몬 제도,"	Choiseul Bay",CHY
30678,AGGE,small_airport,발라레 공항,-6.990745,155.886656,OC,오세아니아,SB,솔로몬 제도,Ballalae,BAS
35167,AGGF,small_airport,페라 마린지 공항,-8.1075,159.576996,OC,오세아니아,SB,솔로몬 제도,Fera Island,FRE
3,AGGH,large_airport,헨더슨 국제공항,-9.428,160.054993,OC,오세아니아,SB,솔로몬 제도,Honiara,HIR
31885,AGGI,small_airport,Babanakira Airport,-9.74750042,159.8390045,OC,오세아니아,SB,솔로몬 제도,Mbambanakira,MBU
31686,AGGK,small_airport,키라키라 공항,-10.44970036,161.897995,OC,오세아니아,SB,솔로몬 제도,Kirakira,IRA
32275,AGGL,small_airport,산타크루즈 그라시오사 배이 루오바 공항,-10.72029972,165.7949982,OC,오세아니아,SB,솔로몬 제도,Santa Cruz/Graciosa Bay/Luova,SCZ
4,AGGM,medium_airport,문다 공항,-8.32797,157.263,OC,오세아니아,SB,솔로몬 제도,Munda,MUA
31563,AGGN,small_airport,누사투페 공항,-8.097780228,156.8639984,OC,오세아니아,SB,솔로몬 제도,Gizo,GZO
31932,AGGO,small_airport,모노 공항,-7.416940212,155.5650024,OC,오세아니아,SB,솔로몬 제도,Stirling Island,MNY
35171,AGGR,small_airport,레널 팅고아 공항,-11.53390026,160.0630035,OC,오세아니아,SB,솔로몬 제도,Rennell Island,RNL
308425,AGGT,small_airport,산타아나 공항,-10.847994,162.454108,OC,오세아니아,SB,솔로몬 제도,Santa Ana Island,NNB
32238,AGGU,small_airport,마라우 공항,-9.86166954,160.8249969,OC,오세아니아,SB,솔로몬 제도,Marau,RUS
32564,AGGV,small_airport,수아배나오 공항,-7.585559845,158.7310028,OC,오세아니아,SB,솔로몬 제도,Suavanao,VAO
302292,AGGY,small_airport,Yandina Airport,-9.092816,159.21841,OC,오세아니아,SB,솔로몬 제도,Yandina,XYA
35169,AGKG,small_airport,케가오우 공항,-7.3305,157.585,OC,오세아니아,SB,솔로몬 제도,Kagau Island,KGE
508090,AGOB,small_airport,민츄미나 공항,-8.325008,160.80051,OC,오세아니아,SB,솔로몬 제도,Manaoba,MHM
35168,AGOK,small_airport,개토케이 비행장,-8.738358,158.202836,OC,오세아니아,SB,솔로몬 제도,Gatokae,GTA
35170,AGRM,small_airport,레머타 공항,-8.168060303,157.6430054,OC,오세아니아,SB,솔로몬 제도,Ramata,RBV
299328,AIP,small_airport,아일링라팔랍 공항,7.279422,168.8257,OC,오세아니아,MH,마셜 제도,Bigatyelang Island,AIC
16174,AK81,seaplane_base,아묵 공항,57.4715004,-153.8150024,NA,북아메리카,US,미국,Amook Bay,AOS
45229,AMC,small_airport,푸에르토페나스코 공항,31.351987,-113.305177,NA,북아메리카,MX,멕시코,Puerto Peñasco,PPE
8,ANYN,medium_airport,나우루제도 국제공항,-0.547458,166.919006,OC,오세아니아,NR,나우루,Yaren District,INU
301672,ATP,small_airport,Aitape Airport,-3.143611111,142.3468056,OC,오세아니아,PG,파푸아 뉴기니,Aitape,ATP
354527,AU-0456,small_airport,그뤼에르 공항,-28.034548,123.81506,OC,오세아니아,AU,오스트레일리아,Cosmo Newbery,GYZ
354528,AU-0457,small_airport,Karara Airport,-29.217223,116.687154,OC,오세아니아,AU,오스트레일리아,Karara,KQR
35302,AU-HIS,seaplane_base,Hayman Island Resort Seaplane Base,-20.05999947,148.8809967,OC,오세아니아,AU,오스트레일리아,Hayman Island,HIS
314558,AXF,medium_airport,알샤 레프트배너 공항,38.74831,105.58858,AS,아시아,CN,중국,Bayanhot,AXF
53,AYBK,medium_airport,부카 아일랜드 공항,-5.422319889,154.6730042,OC,오세아니아,PG,파푸아 뉴기니,Buka Island,BUA
54,AYCH,medium_airport,침부 공항,-6.024290085,144.970993,OC,오세아니아,PG,파푸아 뉴기니,Kundiawa,CMU
55,AYDU,medium_airport,다루 공항,-9.08676,143.207993,OC,오세아니아,PG,파푸아 뉴기니,Daru,DAU
56,AYGA,medium_airport,고로카 공항,-6.081689835,145.3919983,OC,오세아니아,PG,파푸아 뉴기니,Goronka,GKA
57,AYGN,medium_airport,건지 공항,-10.3114996,150.3339996,OC,오세아니아,PG,파푸아 뉴기니,Gurney,GUR
58,AYGR,medium_airport,기루아 공항,-8.80453968,148.3090057,OC,오세아니아,PG,파푸아 뉴기니,Popondetta,PNP
59,AYHK,medium_airport,호스킨스 공항,-5.463846,150.407327,OC,오세아니아,PG,파푸아 뉴기니,Kimbe,HKN
302264,AYIQ,small_airport,아로파 공항,-6.305417,155.728139,OC,오세아니아,PG,파푸아 뉴기니,Kieta,KIE
35188,AYKA,small_airport,키리위니 공항,-8.505820274,151.0809937,OC,오세아니아,PG,파푸아 뉴기니,Losuia,LSA
35185,AYKI,small_airport,키운가 공항,-6.125710011,141.2819977,OC,오세아니아,PG,파푸아 뉴기니,Kiunga,UNG
35184,AYKK,small_airport,키코리 공항,-7.424379826,144.2500763,OC,오세아니아,PG,파푸아 뉴기니,Kikori,KRI
60,AYKM,medium_airport,케레마 공항,-7.963610172,145.7709961,OC,오세아니아,PG,파푸아 뉴기니,Kerema,KMA
61,AYKV,medium_airport,캐비엥 공항,-2.579400063,150.8079987,OC,오세아니아,PG,파푸아 뉴기니,Kavieng,KVG
31837,AYKY,small_airport,쿠나예 공항,-3.043610096,152.6289978,OC,오세아니아,PG,파푸아 뉴기니,Londolovit,LNV
62,AYMD,medium_airport,마당 공항,-5.207079887,145.7890015,OC,오세아니아,PG,파푸아 뉴기니,Madang,MAG
63,AYMH,medium_airport,카가무가 공항,-5.828212,144.299412,OC,오세아니아,PG,파푸아 뉴기니,Mount Hagen,HGU
64,AYMN,medium_airport,멘디 공항,-6.14774,143.656998,OC,오세아니아,PG,파푸아 뉴기니,Mendi,MDU
65,AYMO,medium_airport,모모테 공항,-2.06189,147.423996,OC,오세아니아,PG,파푸아 뉴기니,Manus Island,MAS
31981,AYMR,small_airport,모로악리버 공항,-6.363329887,143.2380066,OC,오세아니아,PG,파푸아 뉴기니,Moro,MXH
31911,AYMS,small_airport,미지마 공항,-10.6892004,152.8379974,OC,오세아니아,PG,파푸아 뉴기니,Misima Island,MIS
66,AYNZ,medium_airport,라에 나잡 공항,-6.569803,146.725977,OC,오세아니아,PG,파푸아 뉴기니,Lae,LAE
67,AYPY,large_airport,잭슨 필드 공항,-9.443380356,147.2200012,OC,오세아니아,PG,파푸아 뉴기니,Port Moresby,POM
32451,AYTA,small_airport,타리 공항,-5.84499979,142.947998,OC,오세아니아,PG,파푸아 뉴기니,Tari,TIZ
32425,AYTB,small_airport,타부빌 공항,-5.27861,141.225998,OC,오세아니아,PG,파푸아 뉴기니,Tabubil,TBG
307594,AYTI,small_airport,타피니 공항,-8.356666667,146.9891667,OC,오세아니아,PG,파푸아 뉴기니,Tapini,TPI
68,AYTK,medium_airport,라바울 공항  ,-4.34046,152.380005,OC,오세아니아,PG,파푸아 뉴기니,Kokopo,RAB
69,AYVN,medium_airport,배니모 공항,-2.6926,141.3028,OC,오세아니아,PG,파푸아 뉴기니,Vanimo,VAI
70,AYWD,medium_airport,워피너만다 공항,-5.635293,143.892231,OC,오세아니아,PG,파푸아 뉴기니,Wapenamanda,WBM
71,AYWK,medium_airport,보람 공항,-3.583830118,143.6690063,OC,오세아니아,PG,파푸아 뉴기니,Wewak,WWK
307247,AYWT,small_airport,위타페 공항,-8.545833333,147.2525,OC,오세아니아,PG,파푸아 뉴기니,Fatima Mission,WTP
312469,AYYR,small_airport,Yasuru Airport,-6.6015,146.1813,OC,오세아니아,PG,파푸아 뉴기니,Yasuru,KSX
31697,BGAA,medium_airport,아위시에 공항,68.721802,-52.784698,NA,북아메리카,GL,그린란드,Aasiaat,JEG
43214,BGAG,heliport,Aappilattoq Heliport,72.88703,-55.596287,NA,북아메리카,GL,그린란드,Aappilattoq,AOQ
42247,BGAM,heliport,앙막쌀릭 공항,65.612296,-37.618335,NA,북아메리카,GL,그린란드,Tasiilaq,AGM
35286,BGAT,heliport,Attu Heliport,67.940663,-53.62187,NA,북아메리카,GL,그린란드,Attu,QGQ
113,BGBW,medium_airport,나사수악 공항,61.1605,-45.425999,NA,북아메리카,GL,그린란드,Narsarsuaq,UAK
35299,BGCH,heliport,크리스티앙삽 공항,68.822816,-51.173447,NA,북아메리카,GL,그린란드,Qasigiannguit,JCH
30839,BGCO,small_airport,네러릿 이낫 공항 ,70.743103,-22.650499,NA,북아메리카,GL,그린란드,Neerlerit Inaat,CNP
44052,BGET,heliport,에칼루가 수트 헬리포트,60.61972,-45.914062,NA,북아메리카,GL,그린란드,Eqalugaarsuit,QFG
114,BGGH,medium_airport,누우크 공항,64.193022,-51.676512,NA,북아메리카,GL,그린란드,Nuuk,GOH
35300,BGGN,heliport,고드하픈 공항,69.251182,-53.514876,NA,북아메리카,GL,그린란드,Qeqertarsuaq,JGO
43215,BGIA,heliport,이케라삭 헬리포트,70.498145,-51.303084,NA,북아메리카,GL,그린란드,Ikerasak,IKE
44054,BGIG,heliport,이지니아르픽헬리포트,68.147226,-53.173528,NA,북아메리카,GL,그린란드,Iginniarfik,QFI
35290,BGIK,heliport,이케라사르숙 헬리포트,68.140881,-53.441459,NA,북아메리카,GL,그린란드,Ikerassaarsuk,QRY
35291,BGIL,heliport,일리마나크 하버 공항,69.080915,-51.114315,NA,북아메리카,GL,그린란드,Ilimanaq,XIQ
44056,BGIN,heliport,인나슈트 헬리포트,73.199895,-56.010817,NA,북아메리카,GL,그린란드,Innarsuit,IUI
44057,BGIS,heliport,이소르토크 헬리포트,65.547792,-38.976552,NA,북아메리카,GL,그린란드,Isortoq,IOQ
35289,BGIT,heliport,이카미우트 헬기장,68.634253,-51.832262,NA,북아메리카,GL,그린란드,Ikamiut,QJI
35298,BGJH,heliport,훌리아네합 헬리포트,60.715684,-46.029919,NA,북아메리카,GL,그린란드,Qaqortoq,JJU
31694,BGJN,small_airport,야콥샤픈 공항,69.243202,-51.057098,NA,북아메리카,GL,그린란드,Ilulissat,JAV
35292,BGKA,heliport,캥개치아크 공항,68.312657,-53.460208,NA,북아메리카,GL,그린란드,Kangaatsiaq,QPW
31786,BGKK,medium_airport,쿠루석 공항,65.573601,-37.1236,NA,북아메리카,GL,그린란드,Kulusuk,KUS
44060,BGKM,heliport,쿠무미우트 헬기장,65.863935,-36.997919,NA,북아메리카,GL,그린란드,Kuummiut,KUZ
43218,BGKQ,heliport,쿨로르수아크 헬리포트,74.57805,-57.226828,NA,북아메리카,GL,그린란드,Kullorsuaq,KHQ
43217,BGKS,heliport,캉거수아차크 헬리포트,72.381092,-55.536586,NA,북아메리카,GL,그린란드,Kangersuatsiaq,KGQ
35293,BGKT,heliport,키트시수트 헬리포트,68.857926,-53.123295,NA,북아메리카,GL,그린란드,Kitsissuarsuit,QJE
31711,BGMQ,small_airport,매니스톡 공항,65.412498,-52.9394,NA,북아메리카,GL,그린란드,Maniitsoq,JSU
43219,BGNQ,heliport,누가치아크 헬리포트,71.538769,-53.205038,NA,북아메리카,GL,그린란드,Nuugaatsiaq,JUU
35295,BGNS,heliport,나삭 공항,60.917283,-46.059923,NA,북아메리카,GL,그린란드,Narsaq,JNS
44063,BGNT,heliport,니아코르나트 헬리포트,70.789385,-53.662945,NA,북아메리카,GL,그린란드,Niaqornat,NIQ
43220,BGNU,heliport,누수아크 헬리포트,74.109853,-57.065037,NA,북아메리카,GL,그린란드,Nuussuaq,NSQ
44065,BGPT,small_airport,파미웃 공항 ,62.014736,-49.670937,NA,북아메리카,GL,그린란드,Paamiut,JFR
43221,BGQE,heliport,케케르타크 헬리포트,69.995861,-51.300917,NA,북아메리카,GL,그린란드,Qeqertaq,PQT
32004,BGQQ,small_airport,쿠아나크 공항,77.488602,-69.388702,NA,북아메리카,GL,그린란드,Qaanaaq,NAQ
44058,BGSC,heliport,스코레스비순 공항,70.488229,-21.97168,NA,북아메리카,GL,그린란드,Ittoqqortoormiit,OBY
115,BGSF,medium_airport,캉거루수악 공항,67.010446,-50.715294,NA,북아메리카,GL,그린란드,Kangerlussuaq,SFJ
44070,BGSI,heliport,시오라팔루크 헬리포트,77.786517,-70.638657,NA,북아메리카,GL,그린란드,Siorapaluk,SRK
31700,BGSS,medium_airport,홀스타인버그 공항,66.951302,-53.729301,NA,북아메리카,GL,그린란드,Sisimiut,JHS
43222,BGST,heliport,새터트 헬리포트,70.811172,-51.63129,NA,북아메리카,GL,그린란드,Saattut,SAE
44068,BGSV,heliport,사비시빅헬리포트,76.018613,-65.117683,NA,북아메리카,GL,그린란드,Savissivik,SVR
116,BGTL,medium_airport,툴레 에어베이스,76.531197,-68.703201,NA,북아메리카,GL,그린란드,Pituffik,THU
44076,BGTN,heliport,티니테킬라크 헬리포트,65.892027,-37.783409,NA,북아메리카,GL,그린란드,Tiniteqilaaq,TQI
31713,BGUK,small_airport,우페르나비크 공항,72.790199,-56.1306,NA,북아메리카,GL,그린란드,Upernavik,JUV
43225,BGUM,heliport,우매냑 공항,70.680428,-52.11163,NA,북아메리카,GL,그린란드,Uummannaq,UMD
31709,BGUQ,small_airport,카아수트 공항,70.7342,-52.696201,NA,북아메리카,GL,그린란드,Uummannaq,JQA
43223,BGUT,heliport,우쿠시삿헬리포트,71.049438,-51.890016,NA,북아메리카,GL,그린란드,Ukkusissat,JUK
117,BIAR,medium_airport,아쿠레이리 공항,65.66000366,-18.0727005,EU,유럽,IS,아이슬란드,Akureyri,AEY
119,BIEG,medium_airport,에질스타더 공항,65.28330231,-14.40139961,EU,유럽,IS,아이슬란드,Egilsstaðir,EGS
31549,BIGR,small_airport,그림지 공항,66.5458,-18.0173,EU,유럽,IS,아이슬란드,Grímsey,GRY
120,BIHN,medium_airport,호나표드르 공항,64.295601,-15.2272,EU,유럽,IS,아이슬란드,Höfn,HFN
121,BIHU,medium_airport,후자빅 공항,65.952301,-17.426001,EU,유럽,IS,아이슬란드,Húsavík,HZK
122,BIIS,medium_airport,이사표도르 공항,66.05809784,-23.13529968,EU,유럽,IS,아이슬란드,Ísafjörður,IFJ
123,BIKF,large_airport,케이플라비크 국제공항 ,63.985001,-22.6056,EU,유럽,IS,아이슬란드,Reykjavík,KEF
125,BIRK,medium_airport,레이캬비크 공항,64.12999725,-21.94059944,EU,유럽,IS,아이슬란드,Reykjavik,RKV
127,BITN,small_airport,토쇼픈 공항,66.218498,-15.3356,EU,유럽,IS,아이슬란드,Þórshöfn,THO
32593,BIVO,small_airport,뵈푸나피열 공항,65.72059631,-14.85060024,EU,유럽,IS,아이슬란드,Vopnafjörður,VPN
312172,BJT,seaplane_base,벤토타 강 공항,6.431,79.996,AS,아시아,LK,스리랑카,Bentota,BJT
4614,BKPR,medium_airport,프리스티나 국제공항 아뎀 자샤리,42.5728,21.035801,EU,유럽,XK,코소보 공화국,Prishtina,PRN
28482,BMQ,small_airport,Bamburi Airport,-3.983363,39.730982,AF,아프리카,KE,케냐,Bamburi,BMQ
41591,BO-0001,small_airport,루레나바크 공항,-14.4279,-67.496803,SA,남아메리카,BO,볼리비아,Rurrenabaque,RBQ
301979,BOT,small_airport,Bosset Airport,-7.237257,141.1063222,OC,오세아니아,PG,파푸아 뉴기니,Bosset,BOT
323824,BR-0263,small_airport,Pedro Vieira Moreira Airport,-6.8827,-38.61583,SA,남아메리카,BR,브라질,Cajazeiras,CJZ
333222,BR-0569,medium_airport,빅토리아 다 콘퀴스타 공항,-14.907885,-40.914804,SA,남아메리카,BR,브라질,Vitória da Conquista,VDC
35303,BS-NSB,seaplane_base,노스 수상비행장,25.7670002,-79.25,NA,북아메리카,BS,바하마,Bimini,NSB
44573,BZ-BCV,small_airport,벨모판 공항,17.269603,-88.776496,NA,북아메리카,BZ,벨리즈,Belmopan,BCV
42216,BZ-BGK,medium_airport,빅크리크 공항,16.519369,-88.407913,NA,북아메리카,BZ,벨리즈,Big Creek,BGK
30861,BZ-CUK,medium_airport,케이 코커 공항,17.735015,-88.032862,NA,북아메리카,BZ,벨리즈,Caye Caulker,CUK
30867,BZ-CYC,medium_airport,케이 채플 공항,17.683792,-88.044985,NA,북아메리카,BZ,벨리즈,Caye Chapel,CYC
42209,BZ-CZH,medium_airport,라스 부루자스 공항,18.3822,-88.411903,NA,북아메리카,BZ,벨리즈,Corozal,CZH
42207,BZ-DGA,medium_airport,당리가 공항,16.98251,-88.230988,NA,북아메리카,BZ,벨리즈,Dangriga,DGA
42217,BZ-PLJ,medium_airport,플라센시아 공항,16.536957,-88.361511,NA,북아메리카,BZ,벨리즈,Placencia,PLJ
35305,BZ-PND,medium_airport,푼타 고르다 공항 (벨리즈),16.1024,-88.808296,NA,북아메리카,BZ,벨리즈,Punta Gorda,PND
42210,BZ-SJX,medium_airport,Sartaneja Airport,18.3561,-88.130798,NA,북아메리카,BZ,벨리즈,Sartaneja,SJX
32370,BZ-SPR,medium_airport,산페드로 공항 (벨리즈),17.9139,-87.9711,NA,북아메리카,BZ,벨리즈,San Pedro,SPR
42215,BZ-TZA,medium_airport,벨리즈 시립 공항,17.517239,-88.195775,NA,북아메리카,BZ,벨리즈,Belize City,TZA
28174,CAB3,seaplane_base,베드웰 하버 공항,48.75,-123.2330017,NA,북아메리카,CA,캐나다,Bedwell Harbour,YBW
28332,CAC8,seaplane_base,나나이모 항만 워터 공항,49.169813,-123.933845,NA,북아메리카,CA,캐나다,Nanaimo,ZNA
614,CAD4,small_airport,트레일 리저널 공항,49.055599,-117.609001,NA,북아메리카,CA,캐나다,Trail,YZZ
28465,CAE5,seaplane_base,Whistler/Green Lake Water Aerodrome,50.14360046,-122.9489975,NA,북아메리카,CA,캐나다,Whistler,YWS
624,CAJ4,medium_airport,아나힘 레이크 공항,52.451501,-125.303776,NA,북아메리카,CA,캐나다,Anahim Lake,YAA
28235,CAX6,seaplane_base,갠지스 하버 공항,48.8545,-123.4969,NA,북아메리카,CA,캐나다,Salt Spring Island,YGG
657,CAZ5,medium_airport,Cache Creek-Ashcroft Regional Airport,50.775258,-121.321314,NA,북아메리카,CA,캐나다,Cache Creek,YZA
664,CBBC,medium_airport,벨라벨라 공항,52.185001,-128.156994,NA,북아메리카,CA,캐나다,Bella Bella,ZEL
717,CBS8,small_airport,이펜버그 공항,49.321899,-124.931,NA,북아메리카,CA,캐나다,Port Alberni,YPB
743,CCA6,small_airport,윌리엄스 하버 공항,52.567377,-55.784883,NA,북아메리카,CA,캐나다,Williams Harbour,YWM
750,CCD4,small_airport,포스트빌 공항,54.9105,-59.78507,NA,북아메리카,CA,캐나다,Postville,YSO
758,CCH4,small_airport,샬럿타운 래브라도 공항,52.765774,-56.11237,NA,북아메리카,CA,캐나다,Charlottetown,YHG
764,CCK4,small_airport,폭스 하버 공항,52.372799,-55.673901,NA,북아메리카,CA,캐나다,St. Lewis,YFX
771,CCP4,small_airport,포트 호프 심슨 공항,52.52809906,-56.28609848,NA,북아메리카,CA,캐나다,Port Hope Simpson,YHA
793,CCZ2,small_airport,리골레 공항,54.17969894,-58.45750046,NA,북아메리카,CA,캐나다,Rigolet,YRG
874,CEM3,small_airport,와티/락 라 마르트르 와티 공항,63.13169861,-117.2460022,NA,북아메리카,CA,캐나다,Whatì,YLE
954,CFJ2,small_airport,스네어 레이크 공항,64.190804,-114.077002,NA,북아메리카,CA,캐나다,Wekweètì,YFJ
1139,CJV7,small_airport,서머 비버 공항,52.70859909,-88.54190063,NA,북아메리카,CA,캐나다,Summer Beaver,SUR
1162,CKB6,small_airport,앵글로 레이크 공항,53.8492012,-89.57939911,NA,북아메리카,CA,캐나다,Angling Lake,YAX
1200,CKL3,small_airport,운눔민 레이크 공항,52.89390182,-89.28919983,NA,북아메리카,CA,캐나다,Wunnumin Lake,WNN
1218,CKQ3,small_airport,노스스피릿 레이크 공항,52.49000168,-92.97109985,NA,북아메리카,CA,캐나다,North Spirit Lake,YNO
43975,CN-0005,small_airport,당산 산누허 공항,39.71780014,118.0026245,AS,아시아,CN,중국,Tangshan,TVS
44100,CN-0024,medium_airport,장가항닝원 공항,40.738602,114.93,AS,아시아,CN,중국,Zhangjiakou,ZQZ
44103,CN-0027,medium_airport,바오산  공항,25.053301,99.168297,AS,아시아,CN,중국,Baoshan (Longyang),BSD
44116,CN-0040,medium_airport,린캉 공항,23.7381,100.025002,AS,아시아,CN,중국,Lincang,LNJ
44122,CN-0046,medium_airport,시가 트 평화 공항,29.3519,89.311401,AS,아시아,CN,중국,Xigazê (Samzhubzê),RKZ
44126,CN-0050,medium_airport,판즈화 바오안잉공항,26.54,101.79852,AS,아시아,CN,중국,Panzhihua (Renhe),PZI
44139,CN-0061,medium_airport,불산 샤디 공항,23.0833,113.07,AS,아시아,CN,중국,Foshan (Nanhai),FUO
323881,CN-0062,small_airport,바중 엔양 공항,31.73842,106.644872,AS,아시아,CN,중국,Bazhong (Enyang),BZX
323907,CN-0067,medium_airport,신양 밍강 공항,32.540819,114.079141,AS,아시아,CN,중국,Xinyang,XAI
44146,CN-0068,medium_airport,혜주 핑탄 공항,23.049999,114.599998,AS,아시아,CN,중국,Huizhou (Pingtan),HUZ
44157,CN-0079,medium_airport,사오관 단샤 공항,24.9786,113.420998,AS,아시아,CN,중국,Shaoguan,HSC
44159,CN-0081,medium_airport,징강산 공항,26.856899,114.737,AS,아시아,CN,중국,Ji'an,JGS
44160,CN-0082,medium_airport,바이스 바마 공항,23.7206,106.959999,AS,아시아,CN,중국,Baise (Tianyang),AEB
44167,CN-0089,medium_airport,롄윈강  공항,34.41406,119.17899,AS,아시아,CN,중국,Lianyungang,LYG
44191,CN-0113,medium_airport,알타이 공항,47.749886,88.085808,AS,아시아,CN,중국,Altay,AAT
44208,CN-0130,medium_airport,톈수이 마이지산 공항,34.559399,105.860001,AS,아시아,CN,중국,Tianshui (Maiji),THQ
44221,CN-0143,small_airport,장계 간저우 공항,38.801899,100.675003,AS,아시아,CN,중국,Zhangye (Ganzhou),YZY
44267,CN-0189,medium_airport,단둥  공항,40.0247,124.286003,AS,아시아,CN,중국,"Zhenxing, Dandong",DDG
350883,CN-0237,medium_airport,타슈쿠르간 공항,37.661333,75.288877,AS,아시아,CN,중국,Tashikuergan,HQL
354995,CN-0353,medium_airport,잔장  공항,21.481667,110.590278,AS,아시아,CN,중국,Zhanjiang,ZHA
355952,CN-0359,small_airport,자오수 톈마 공항,43.1075,81.160556,AS,아시아,CN,중국,Zhaosu,ZFL
32048,CN-NTG,medium_airport,난퉁 신동 공항,32.070801,120.975998,AS,아시아,CN,중국,Nantong,NTG
1299,CNE3,small_airport,베어스킨 레이크 공항,53.96559906,-91.02719879,NA,북아메리카,CA,캐나다,Bearskin Lake,XBE
1308,CNH2,small_airport,나투아시시 공항,55.913898,-61.184399,NA,북아메리카,CA,캐나다,Natuashish,YNP
1324,CNM5,small_airport,킹피셔 레이크 공항,53.01250076,-89.8553009,NA,북아메리카,CA,캐나다,Kingfisher Lake,KIF
1343,CNT3,small_airport,오고키 공항,51.65859985,-85.90170288,NA,북아메리카,CA,캐나다,Ogoki Post,YOG
41597,CO-LCR,small_airport,라 초레라 공항,-0.733333,-73.01667,SA,남아메리카,CO,콜롬비아,La Chorrera,LCR
35319,CO-TCD,small_airport,타라파카 공항,-2.895802,-69.749762,SA,남아메리카,CO,콜롬비아,Tarapacá,TCD
1465,CPV7,small_airport,포플러 힐 공항,52.1133,-94.2556,NA,북아메리카,CA,캐나다,Poplar Hill,YHP
1563,CSU2,small_airport,치사시비 공항,53.80559921,-78.91690063,NA,북아메리카,CA,캐나다,Chisasibi,YKU
1590,CTB6,small_airport,테트아라 베일린 공항,50.67440033,-59.38359833,NA,북아메리카,CA,캐나다,Tête-à-la-Baleine,ZTB
1619,CTU5,small_airport,라타바티에르 공항,50.8307991,-58.9756012,NA,북아메리카,CA,캐나다,La Tabatière,ZLT
44646,CY-0002,medium_airport,Lefkoniko Airport / Geçitkale Air Base,35.23591,33.720088,AS,아시아,CY,키프로스,Lefkoniko (Geçitkale),GEC
46596,CYAB,small_airport,아크틱 베이 공항,73.006101,-85.04616,NA,북아메리카,CA,캐나다,Arctic Bay,YAB
1652,CYAC,medium_airport,캣 레이크 공항,51.72719955,-91.82440186,NA,북아메리카,CA,캐나다,Cat Lake,YAC
1654,CYAG,medium_airport,프란시스 시공항,48.655749,-93.44349,NA,북아메리카,CA,캐나다,Fort Frances,YAG
1656,CYAL,medium_airport,Alert Bay Airport,50.582199,-126.916,NA,북아메리카,CA,캐나다,Alert Bay,YAL
1657,CYAM,medium_airport,솔트스테마리 공항,46.483216,-84.508467,NA,북아메리카,CA,캐나다,Sault Ste Marie,YAM
1658,CYAQ,medium_airport,카사보니카 공항,53.52470016,-88.64279938,NA,북아메리카,CA,캐나다,Kasabonika,XKS
1659,CYAS,medium_airport,캥거숙 공항,60.02719879,-69.99919891,NA,북아메리카,CA,캐나다,Kangirsuk,YKG
1660,CYAT,medium_airport,아타와피스카트 공항,52.92750168,-82.43190002,NA,북아메리카,CA,캐나다,Attawapiskat,YAT
1665,CYAY,medium_airport,세인트 안토니 공항,51.391909,-56.08321,NA,북아메리카,CA,캐나다,St. Anthony,YAY
